Step,Action,Price,Portfolio Value
17407,[0 0 0],425.74,9264.967299999884
17408,[0 0 0],425.615,9234.090999999884
17409,[0 0 2],425.5,9222.127299999884
17410,[2 1 1],425.06,9222.127299999884
17411,[0 0 0],425.01,9208.762299999884
17412,[1 0 2],424.83,9233.607299999883
17413,[2 0 0],424.77,9237.172299999884
17414,[1 1 1],424.66,9228.777299999883
17415,[0 1 1],424.705,9216.742299999883
17416,[2 0 0],424.585,9210.852299999884
17417,[1 2 0],424.4048,9224.316199999883
17418,[1 2 2],424.585,9224.447299999883
17419,[1 2 0],424.72,9228.231499999883
17420,[2 0 1],424.78,9231.066499999884
17421,[2 0 1],424.6,9234.846499999885
17422,[0 0 2],424.5803,9202.401499999885
17423,[0 0 1],424.31,9202.401499999885
17424,[2 1 0],424.46,9176.886499999886
17425,[1 2 2],424.475,9135.306499999886
17426,[0 2 0],424.38,9135.306499999886
17427,[2 0 2],424.405,9135.306499999886
17428,[2 1 2],424.34,9135.306499999886
17429,[2 0 0],424.25,9141.140899999886
17430,[2 1 2],424.2321,9132.824899999885
17431,[0 2 0],424.265,9122.594899999884
17432,[1 2 2],424.14,9122.594899999884
17433,[1 2 0],424.69,9119.969899999884
17434,[2 2 1],424.355,9131.519899999883
17435,[2 1 2],424.125,9141.113499999883
17436,[0 2 1],424.1,9141.113499999883
17437,[2 0 1],424.125,9127.673499999884
17438,[0 1 1],424.25,9158.393499999884
17439,[1 0 2],424.095,9166.719899999884
17440,[0 1 2],424.08,9166.719899999884
17441,[0 1 2],423.5997,9172.699899999883
17442,[0 2 0],423.65,9177.184899999884
17443,[0 1 1],423.77,9177.184899999884
17444,[0 0 0],423.8,9176.701899999884
17445,[1 0 2],423.5,9185.119899999883
17446,[0 1 1],423.6491,9174.424899999884
17447,[0 0 0],423.42,9169.767399999882
17448,[0 1 1],423.59,9165.109899999883
17449,[1 2 0],423.8453,9160.164899999883
17450,[0 0 1],423.87,9160.164899999883
17451,[0 1 1],423.755,9139.678499999882
17452,[2 0 2],423.875,9143.844899999882
17453,[0 2 2],423.86,9143.844899999882
17454,[1 1 1],423.705,9143.844899999882
17455,[2 2 2],423.76,9140.394899999883
17456,[1 2 1],423.67,9140.394899999883
17457,[0 1 0],423.7,9138.595099999882
17458,[1 1 0],423.74,9139.209899999882
17459,[2 0 0],423.49,9140.059899999884
17460,[2 0 1],423.41,9139.594899999884
17461,[2 2 0],423.45,9145.994899999883
17462,[0 1 1],423.435,9142.794899999883
17463,[2 1 2],423.3699,9179.274899999884
17464,[1 2 0],423.3,9179.274899999884
17465,[0 2 1],423.28,9177.806999999886
17466,[2 2 0],423.3827,9176.469199999883
17467,[1 0 1],423.15,9175.787199999884
17468,[1 0 2],423.18,9170.860299999884
17469,[0 2 2],423.035,9171.490299999885
17470,[1 2 0],422.82,9168.445299999885
17471,[1 0 1],422.99,9163.930299999884
17472,[1 1 1],422.91,9168.070299999885
17473,[1 2 2],423.1735,9166.360299999884
17474,[0 0 2],423.24,9171.893799999883
17475,[1 0 0],423.5496,9173.290299999884
17476,[2 1 0],423.48,9179.791899999884
17477,[2 1 0],423.45,9167.291399999884
17478,[2 0 0],423.725,9164.043799999883
17479,[0 0 0],423.86,9154.758699999884
17480,[0 1 2],423.74,9135.436399999884
17481,[1 2 0],424.0194,9140.496399999884
17482,[0 2 1],424.0581,9140.496399999884
17483,[0 0 1],423.95,9169.296399999883
17484,[1 2 2],423.88,9166.525199999882
17485,[0 0 0],424.16,9166.525199999882
17486,[2 0 1],424.2,9166.525199999882
17487,[0 1 1],424.3999,9195.20359999988
17488,[0 1 2],424.44,9199.81159999988
17489,[1 0 1],424.075,9199.81159999988
17490,[0 1 2],423.97,9191.95979999988
17491,[2 1 1],424.115,9189.754799999882
17492,[2 0 1],424.19,9181.704799999883
17493,[0 1 1],424.215,9177.794799999883
17494,[0 0 2],424.115,9187.132799999883
17495,[1 1 2],424.07,9192.054799999883
17496,[2 1 0],423.9394,9197.344799999884
17497,[1 2 0],424.04,9199.874799999883
17498,[1 1 1],424.0022,9199.874799999883
17499,[0 2 1],423.81,9198.820799999885
17500,[0 0 1],424.16,9195.344799999884
17501,[1 2 1],423.96,9202.654799999884
17502,[1 0 2],424.03,9198.834799999882
17503,[2 0 2],424.03,9200.304799999882
17504,[2 2 2],424.13,9200.304799999882
17505,[2 2 0],424.08,9200.304799999882
17506,[2 1 0],424.26,9200.304799999882
17507,[1 0 0],424.28,9212.149799999881
17508,[2 2 1],424.2,9222.614799999881
17509,[2 2 1],424.035,9219.41479999988
17510,[0 1 1],423.98,9216.78439999988
17511,[1 2 1],423.77,9215.824399999881
17512,[1 1 2],423.79,9209.87879999988
17513,[0 2 0],423.67,9209.87879999988
17514,[2 1 0],423.53,9209.87879999988
17515,[2 2 0],423.595,9202.51879999988
17516,[0 2 1],423.23,9202.51879999988
17517,[2 0 2],423.4053,9190.84519999988
17518,[1 2 2],423.31,9190.84519999988
17519,[0 2 0],423.027,9188.84389999988
17520,[1 0 2],423.12,9182.900899999879
17521,[2 1 2],423.165,9184.85389999988
17522,[0 1 1],423.25,9204.18079999988
17523,[1 2 2],423.16,9197.27389999988
17524,[2 2 0],423.25,9197.27389999988
17525,[2 0 1],423.18,9197.27389999988
17526,[1 0 0],423.295,9201.75389999988
17527,[1 1 2],423.295,9211.99389999988
17528,[0 0 0],423.425,9211.99389999988
17529,[1 0 1],423.405,9211.99389999988
17530,[2 1 2],423.5,9211.153899999877
17531,[0 0 1],423.5,9208.953899999877
17532,[1 1 1],423.43,9211.231299999878
17533,[0 1 2],423.465,9221.438799999878
17534,[2 0 0],423.43,9233.721399999878
17535,[2 2 0],423.245,9217.601999999877
17536,[2 1 1],423.26,9217.601999999877
17537,[0 1 0],423.3804,9221.857999999878
17538,[0 2 0],423.375,9226.427099999877
17539,[2 2 1],423.405,9226.106999999878
17540,[1 0 2],423.705,9231.306999999877
17541,[1 0 1],423.8819,9231.306999999877
17542,[0 0 2],423.63,9235.111699999876
17543,[2 1 1],423.67,9229.821799999876
17544,[1 2 2],423.7,9228.900799999876
17545,[0 1 2],423.72,9228.900799999876
17546,[1 0 0],423.86,9219.162599999878
17547,[0 2 0],423.9999,9223.217499999877
17548,[1 2 2],424.0487,9223.217499999877
17549,[0 0 0],424.095,9224.242299999876
17550,[2 0 2],424.195,9225.214599999877
17551,[0 1 0],424.32,9225.214599999877
17552,[0 0 0],424.2,9231.946699999877
17553,[0 0 1],424.15,9236.714599999877
17554,[1 1 1],424.075,9246.041099999877
17555,[0 2 0],424.25,9256.034599999875
17556,[2 1 1],424.22,9256.034599999875
17557,[2 1 1],424.25,9258.488699999876
17558,[1 1 1],424.17,9275.874399999875
17559,[0 2 0],424.115,9284.363699999876
17560,[0 0 0],424.1605,9284.363699999876
17561,[1 1 1],424.26,9284.363699999876
17562,[1 2 2],424.26,9286.767199999875
17563,[1 2 1],424.3,9286.767199999875
17564,[1 1 0],424.51,9287.747199999876
17565,[0 1 0],424.42,9292.377199999873
17566,[1 1 1],424.455,9290.251199999875
17567,[2 0 2],424.48,9291.141999999874
17568,[2 0 2],424.46,9291.141999999874
17569,[2 0 1],424.46,9291.141999999874
17570,[0 2 0],424.31,9283.991999999875
17571,[2 0 0],424.065,9294.066999999874
17572,[2 1 0],423.97,9288.541999999874
17573,[2 1 1],424.0,9291.791999999874
17574,[1 0 1],423.9538,9305.441999999875
17575,[1 2 0],423.8001,9299.526999999875
17576,[2 1 0],423.72,9296.985499999875
17577,[1 2 2],423.66,9301.541999999874
17578,[1 1 2],423.59,9301.541999999874
17579,[2 0 1],423.47,9299.532099999873
17580,[0 1 2],423.5,9296.513699999874
17581,[1 2 0],423.3,9296.568199999874
17582,[0 1 2],423.67,9292.368199999875
17583,[2 2 0],423.86,9300.460999999874
17584,[0 0 0],424.0341,9300.460999999874
17585,[1 0 1],423.875,9300.460999999874
17586,[2 1 1],423.625,9297.049899999874
17587,[1 1 2],423.56,9295.404899999874
17588,[2 1 1],423.505,9295.844899999873
17589,[2 2 0],423.785,9290.476899999872
17590,[1 2 2],423.715,9290.221899999873
17591,[1 0 0],423.745,9288.751899999872
17592,[2 2 0],423.72,9289.381899999873
17593,[1 1 2],423.75,9289.381899999873
17594,[2 2 0],423.74,9290.011899999872
17595,[1 2 0],423.71,9290.011899999872
17596,[1 2 2],423.76,9289.381899999871
17597,[0 2 1],423.6667,9290.43189999987
17598,[1 1 0],423.76,9288.452799999872
17599,[0 0 1],423.63,9290.471899999871
17600,[1 1 0],423.49,9287.975499999871
17601,[2 1 1],423.5,9285.651899999872
17602,[2 0 0],423.42,9278.392099999872
17603,[2 2 0],423.6,9267.431899999872
17604,[0 1 0],423.49,9267.28189999987
17605,[1 0 1],423.725,9256.480899999873
17606,[0 2 2],423.48,9257.500899999872
17607,[2 2 2],423.3903,9257.500899999872
17608,[0 1 0],423.39,9257.500899999872
17609,[1 2 0],423.22,9249.814299999873
17610,[0 2 0],423.2,9249.814299999873
17611,[1 1 0],423.12,9249.814299999873
17612,[0 1 0],422.9672,9248.134299999874
17613,[2 1 0],422.96,9244.925499999874
17614,[0 1 1],422.99,9240.210499999876
17615,[0 0 2],423.06,9242.815499999875
17616,[1 2 2],422.96,9246.035499999874
17617,[0 0 2],422.8465,9246.035499999874
17618,[2 2 2],422.87,9246.035499999874
17619,[0 0 0],422.69,9246.035499999874
17620,[0 1 1],422.66,9246.035499999874
17621,[0 2 0],422.3851,9235.538299999875
17622,[1 1 2],422.57,9235.643299999874
17623,[1 2 0],422.32,9239.526199999873
17624,[0 2 1],422.535,9234.276199999873
17625,[1 0 0],422.39,9238.881199999874
17626,[2 1 0],422.355,9235.866199999873
17627,[2 2 1],422.09,9238.737599999875
17628,[0 2 0],422.0901,9243.937599999874
17629,[1 2 1],422.12,9242.962599999875
17630,[2 0 2],421.9366,9239.322599999874
17631,[0 0 1],421.57,9239.322599999874
17632,[0 0 1],421.4351,9244.269099999874
17633,[2 0 0],421.28,9243.690599999873
17634,[0 0 1],420.97,9244.906099999873
17635,[0 2 1],420.86,9257.262599999873
17636,[0 0 2],421.0182,9264.412599999874
17637,[2 0 2],421.255,9264.412599999874
17638,[1 2 2],421.75,9264.412599999874
17639,[2 2 0],422.265,9274.807599999875
17640,[2 1 1],422.435,9274.807599999875
17641,[1 1 2],422.17,9269.987599999875
17642,[1 1 0],422.2701,9264.237599999875
17643,[2 1 0],421.73,9268.032599999875
17644,[1 0 2],421.5501,9263.432599999875
17645,[2 2 1],421.86,9258.142599999876
17646,[2 1 1],422.185,9261.717599999876
17647,[1 2 2],422.075,9253.267599999877
17648,[0 0 0],422.16,9253.267599999877
17649,[2 2 1],422.725,9253.267599999877
17650,[1 1 0],422.5768,9238.317599999877
17651,[1 0 1],422.44,9240.267599999877
17652,[2 2 0],422.425,9238.317599999877
17653,[2 0 1],422.5497,9244.817599999877
17654,[2 0 1],422.39,9243.517599999876
17655,[1 0 2],422.4,9235.782599999877
17656,[1 1 1],422.39,9235.782599999877
17657,[0 2 1],422.22,9235.357199999877
17658,[0 1 1],422.49,9231.802599999877
17659,[2 0 2],422.515,9237.446999999878
17660,[2 1 0],422.38,9237.446999999878
17661,[0 2 2],422.544,9230.990899999877
17662,[2 1 1],422.37,9230.990899999877
17663,[2 1 1],422.66,9228.080899999877
17664,[0 1 2],422.66,9227.390999999876
17665,[1 1 2],422.65,9223.480999999876
17666,[1 2 2],422.73,9218.650999999876
17667,[2 2 0],422.73,9218.650999999876
17668,[0 2 0],422.72,9218.650999999876
17669,[2 2 1],422.7,9218.650999999876
17670,[1 2 1],422.73,9215.140999999878
17671,[0 1 0],422.76,9219.294499999876
17672,[0 1 2],422.82,9203.050999999878
17673,[0 2 1],423.15,9203.050999999878
17674,[1 1 1],423.3,9206.599999999878
17675,[2 0 0],423.3,9201.458499999879
17676,[1 2 1],423.3483,9196.25849999988
17677,[2 2 1],423.45,9199.508499999878
17678,[2 1 1],423.35,9211.851999999877
17679,[1 1 1],423.44,9219.664999999879
17680,[0 1 2],423.13,9221.608499999878
17681,[1 2 2],423.03,9221.608499999878
17682,[0 1 1],423.115,9219.508499999878
17683,[1 1 2],423.12,9221.173499999879
17684,[2 1 1],423.115,9221.278499999878
17685,[1 2 0],423.3499,9223.27479999988
17686,[2 1 0],423.17,9223.204699999878
17687,[1 0 2],423.175,9223.40109999988
17688,[1 1 0],423.01,9216.50109999988
17689,[2 2 2],423.15,9216.72879999988
17690,[2 0 0],423.15,9216.72879999988
17691,[2 0 2],423.15,9216.72879999988
17692,[0 0 2],423.35,9216.72879999988
17693,[1 0 2],423.235,9216.72879999988
17694,[0 1 0],423.12,9214.31379999988
17695,[2 2 2],423.225,9211.89879999988
17696,[2 0 2],423.225,9211.89879999988
17697,[1 1 1],423.16,9211.89879999988
17698,[0 0 0],423.1,9210.873799999881
17699,[2 0 0],423.0,9209.77639999988
17700,[0 2 1],423.1,9209.373799999883
17701,[0 0 0],423.1,9224.323799999884
17702,[1 0 2],423.1,9211.317299999882
17703,[2 1 0],423.185,9211.317299999882
17704,[1 0 0],423.1,9204.302299999883
17705,[1 0 1],423.175,9205.790399999883
17706,[0 0 0],423.35,9201.662399999881
17707,[0 1 2],423.09,9213.992399999883
17708,[0 0 1],423.24,9249.016799999883
17709,[2 1 2],423.3,9259.590399999883
17710,[0 0 2],423.245,9274.310399999882
17711,[0 0 1],423.18,9265.800399999884
17712,[1 1 2],423.25,9275.188099999883
17713,[1 1 1],423.0862,9239.195399999882
17714,[1 0 1],422.83,9231.480499999883
17715,[1 0 1],422.83,9240.730399999882
17716,[0 2 2],422.85,9253.380199999883
17717,[0 0 0],422.875,9253.380199999883
17718,[2 2 1],422.37,9253.380199999883
17719,[0 2 2],423.0985,9249.935199999883
17720,[2 1 1],423.045,9249.935199999883
17721,[0 1 1],423.045,9247.810199999883
17722,[1 2 1],423.045,9261.075199999885
17723,[1 1 2],423.045,9251.975199999886
17724,[0 1 2],423.045,9251.975199999886
17725,[0 0 1],423.045,9251.676199999887
17726,[0 2 0],423.045,9262.209399999887
17727,[2 0 1],421.2442,9262.114399999886
17728,[0 2 1],423.0999,9259.839399999886
17729,[2 2 2],423.1,9240.339399999886
17730,[0 2 0],423.3,9240.339399999886
17731,[0 1 1],423.26,9240.339399999886
17732,[2 0 1],423.21,9246.690399999887
17733,[2 0 1],423.5,9250.576199999887
17734,[1 0 0],423.295,9275.889399999887
17735,[1 0 2],423.26,9276.412199999888
17736,[0 1 0],423.295,9282.392199999887
17737,[1 0 1],423.27,9269.052199999885
17738,[2 0 1],423.25,9267.374299999887
17739,[2 2 0],423.5,9265.097299999887
17740,[1 1 0],423.27,9265.024099999888
17741,[2 2 2],423.26,9260.312299999887
17742,[0 1 2],423.28,9260.312299999887
17743,[0 1 2],423.3,9260.542299999886
17744,[0 2 0],423.28,9266.522299999886
17745,[1 2 0],423.4,9266.522299999886
17746,[2 0 1],423.4902,9269.042299999886
17747,[1 2 2],423.29,9265.082299999885
17748,[2 1 1],423.1197,9265.082299999885
17749,[2 1 1],423.304,9260.264999999885
17750,[1 1 0],423.35,9266.452299999886
17751,[2 1 1],423.21,9266.864199999885
17752,[1 2 1],423.305,9276.470899999884
17753,[2 2 2],423.155,9266.333299999886
17754,[0 2 1],423.16,9266.333299999886
17755,[0 2 2],423.1998,9278.873299999887
17756,[0 1 1],423.1952,9278.873299999887
17757,[1 1 0],423.1963,9286.433099999886
17758,[0 1 0],423.15,9287.943299999884
17759,[2 1 1],423.14,9281.011699999886
17760,[1 1 1],423.105,9286.303299999887
17761,[0 0 2],423.13,9283.453299999886
17762,[2 0 0],423.197,9285.523299999886
17763,[0 2 2],423.105,9281.383299999887
17764,[2 1 2],423.1,9281.383299999887
17765,[0 0 1],423.1992,9280.693299999888
17766,[0 2 1],423.2,9281.443299999886
17767,[1 0 1],423.2,9293.983299999887
17768,[2 0 0],423.2,9285.343899999885
17769,[2 1 1],423.18,9287.383299999885
17770,[2 2 2],423.1,9277.483299999887
17771,[2 1 0],423.15,9277.483299999887
17772,[2 2 2],423.15,9280.243299999887
17773,[0 0 2],423.18,9280.243299999887
17774,[0 2 0],423.11,9280.243299999887
17775,[0 2 0],423.18,9280.243299999887
17776,[2 0 0],423.17,9280.243299999887
17777,[2 2 2],423.15,9280.243299999887
17778,[0 2 0],423.15,9280.243299999887
17779,[0 1 1],423.2,9280.243299999887
17780,[2 1 1],423.01,9283.438299999889
17781,[1 1 0],423.0,9276.918299999888
17782,[1 2 1],423.1,9275.59329999989
17783,[2 2 1],423.2,9272.99329999989
17784,[1 1 1],423.01,9271.693299999892
17785,[1 2 2],422.81,9270.39329999989
17786,[1 0 1],422.71,9270.39329999989
17787,[0 1 0],422.65,9268.27349999989
17788,[0 2 2],422.79,9266.98349999989
17789,[1 1 2],422.8,9269.92349999989
17790,[2 2 0],422.7,9270.13349999989
17791,[0 2 0],422.8,9270.13349999989
17792,[1 2 1],422.97,9270.13349999989
17793,[0 1 1],422.815,9273.76349999989
17794,[2 2 1],422.815,9270.668499999889
17795,[1 0 2],422.98,9268.71849999989
17796,[1 2 1],422.815,9268.71849999989
17797,[0 1 0],422.75,9265.28349999989
17798,[0 0 1],422.82,9264.07849999989
17799,[2 1 1],422.82,9265.568499999888
17800,[1 2 0],422.96,9264.03849999989
17801,[1 1 2],422.98,9264.59849999989
17802,[1 0 2],422.97,9264.99849999989
17803,[2 2 2],422.84,9264.788499999891
17804,[2 1 2],422.98,9264.788499999891
17805,[2 2 1],422.99,9259.691699999892
17806,[1 1 1],422.7,9265.541699999892
17807,[1 2 2],422.845,9264.241699999891
17808,[2 2 0],422.82,9264.241699999891
17809,[2 1 1],422.845,9264.241699999891
17810,[2 1 0],422.84,9267.708699999892
17811,[1 1 0],422.74,9270.18169999989
17812,[2 0 2],422.845,9270.011699999892
17813,[0 0 2],422.845,9267.021699999892
17814,[2 0 1],422.76,9264.721699999893
17815,[2 1 2],422.845,9272.261699999894
17816,[0 2 0],422.845,9266.971699999893
17817,[1 0 2],422.98,9266.971699999893
17818,[1 0 1],422.93,9269.806699999892
17819,[0 2 1],422.99,9268.546699999892
17820,[2 2 1],422.87,9269.966699999892
17821,[1 0 0],422.76,9271.247199999892
17822,[0 2 1],422.85,9266.391699999893
17823,[2 1 0],422.73,9264.116699999891
17824,[2 0 0],422.96,9267.282199999894
17825,[2 0 2],422.7,9255.666699999892
17826,[2 0 0],422.7,9255.666699999892
17827,[1 2 2],422.99,9255.666699999892
17828,[1 0 2],422.845,9261.756699999894
17829,[2 2 0],422.845,9258.711699999894
17830,[2 0 0],422.8464,9258.711699999894
17831,[1 1 0],422.845,9258.711699999894
17832,[0 0 2],422.845,9258.682299999895
17833,[2 1 2],422.9878,9258.682299999895
17834,[2 2 1],422.72,9259.372299999895
17835,[0 0 1],422.855,9254.172299999895
17836,[1 1 0],422.99,9250.922299999895
17837,[1 0 0],423.04,9245.735299999897
17838,[2 0 2],423.05,9246.372299999895
17839,[1 1 1],422.905,9246.372299999895
17840,[1 1 1],423.05,9243.287299999894
17841,[2 1 0],423.13,9246.412299999896
17842,[2 0 0],423.12,9246.912299999896
17843,[0 1 2],423.095,9248.672299999896
17844,[0 2 1],422.9,9248.698699999895
17845,[0 0 1],422.975,9248.373699999896
17846,[0 2 2],423.12,9249.673699999898
17847,[2 2 0],422.975,9249.673699999898
17848,[0 2 0],422.97,9249.673699999898
17849,[0 2 2],423.19,9249.673699999898
17850,[1 1 1],423.005,9249.673699999898
17851,[1 0 2],423.01,9245.778699999897
17852,[2 1 0],423.255,9245.883699999897
17853,[0 2 0],423.59,9241.973699999897
17854,[0 1 2],423.2,9241.973699999897
17855,[0 0 2],423.59,9248.298699999898
17856,[0 0 1],423.45,9243.5836999999
17857,[0 1 2],423.69,9244.253699999897
17858,[2 1 2],423.3,9244.023699999898
17859,[0 2 2],423.69,9247.358699999897
17860,[1 1 2],423.55,9247.358699999897
17861,[1 0 2],423.56,9244.418699999898
17862,[0 0 1],423.5,9244.628699999897
17863,[0 0 1],423.5,9243.348699999897
17864,[1 1 2],423.69,9243.348699999897
17865,[2 2 0],423.69,9247.338699999897
17866,[2 0 0],423.6992,9247.338699999897
17867,[2 2 2],423.25,9247.338699999897
17868,[1 2 2],423.6999,9247.338699999897
17869,[0 0 1],423.475,9256.786599999898
17870,[0 1 1],423.57,9252.053699999897
17871,[2 1 1],423.7,9254.028699999897
17872,[2 2 1],423.65,9254.948699999899
17873,[1 0 1],423.65,9254.948699999899
17874,[0 2 0],423.65,9256.248699999898
17875,[1 1 0],423.65,9254.948699999899
17876,[1 1 0],423.625,9258.198699999899
17877,[1 2 1],423.55,9253.622699999898
17878,[1 0 1],423.63,9253.6486999999
17879,[1 2 0],423.7,9253.6486999999
17880,[2 1 1],423.635,9253.6486999999
17881,[1 1 0],423.635,9248.520199999899
17882,[0 1 1],423.5701,9249.7486999999
17883,[1 2 1],423.7,9251.698699999899
17884,[0 1 2],423.625,9244.5486999999
17885,[0 2 0],423.57,9244.5486999999
17886,[0 2 2],423.7,9244.5486999999
17887,[0 0 0],423.7,9244.5486999999
17888,[1 1 2],423.6,9244.5486999999
17889,[0 0 0],423.67,9242.4486999999
17890,[0 1 2],423.65,9243.9186999999
17891,[0 1 2],423.59,9243.4986999999
17892,[2 0 1],423.59,9242.2386999999
17893,[2 2 2],423.68,9241.588699999902
17894,[1 1 0],423.585,9241.588699999902
17895,[2 1 2],423.68,9239.593699999901
17896,[0 0 2],423.585,9236.488699999902
17897,[2 2 1],423.635,9235.453699999902
17898,[1 2 1],423.585,9236.103699999903
17899,[0 0 0],423.97,9236.103699999903
17900,[1 2 2],423.8,9237.403699999903
17901,[0 1 2],423.88,9237.403699999903
17902,[0 0 1],423.9,9237.863699999903
17903,[1 2 2],423.94,9235.524599999902
17904,[2 1 0],423.9,9235.524599999902
17905,[0 2 1],424.21,9233.224599999903
17906,[1 2 1],424.14,9232.574599999904
17907,[0 2 2],424.37,9234.199599999904
17908,[1 1 0],424.3,9234.199599999904
17909,[2 1 0],424.3,9232.729599999904
17910,[0 2 1],424.4,9228.359599999903
17911,[2 0 0],424.18,9228.359599999903
17912,[0 1 1],424.21,9230.959599999904
17913,[1 1 1],424.32,9235.184599999902
17914,[1 2 1],424.43,9234.807599999904
17915,[0 2 1],424.46,9234.859599999903
17916,[1 2 0],424.44,9241.359599999903
17917,[0 1 1],424.45,9240.059599999904
17918,[2 0 1],424.69,9240.384599999903
17919,[0 1 0],424.75,9242.009599999903
17920,[1 0 0],424.8,9240.059599999904
17921,[0 1 1],424.91,9241.684599999904
17922,[0 1 1],424.8,9240.709599999904
17923,[1 1 0],424.88,9240.059599999904
17924,[0 1 1],424.75,9236.159599999904
17925,[0 1 1],424.83,9236.809599999902
17926,[1 0 2],424.8,9236.809599999902
17927,[2 2 1],424.72,9236.809599999902
17928,[1 0 2],424.51,9237.3880999999
17929,[2 1 1],424.58,9237.3880999999
17930,[0 0 0],424.5,9235.202999999901
17931,[2 2 0],424.61,9238.233099999901
17932,[0 0 0],424.61,9238.263099999902
17933,[0 0 2],424.6,9238.312999999902
17934,[2 2 2],424.61,9238.312999999902
17935,[2 2 1],424.61,9238.312999999902
17936,[0 1 0],424.58,9239.612999999903
17937,[0 0 0],424.57,9245.462999999903
17938,[1 1 2],424.44,9249.362999999903
17939,[0 1 1],424.48,9249.362999999903
17940,[2 0 0],424.5,9251.173099999904
17941,[2 1 0],424.53,9252.112099999904
17942,[0 0 1],424.53,9253.672499999902
17943,[0 0 0],424.5,9252.943099999902
17944,[0 0 0],424.49,9253.633099999903
17945,[1 0 2],424.53,9250.1073999999
17946,[2 2 1],424.42,9251.602399999902
17947,[2 0 1],424.42,9251.602399999902
17948,[0 0 0],424.39,9246.4023999999
17949,[2 2 2],424.39,9249.002399999901
17950,[1 2 2],424.37,9249.002399999901
17951,[1 1 0],424.34,9248.582399999901
17952,[2 1 1],424.48,9247.9523999999
17953,[1 0 0],424.45,9248.8064999999
17954,[2 0 1],424.45,9252.487499999901
17955,[2 2 0],424.45,9250.512499999899
17956,[1 1 0],424.45,9250.4424999999
17957,[1 1 1],424.45,9250.4924999999
17958,[0 1 2],424.55,9250.4524999999
17959,[0 1 1],424.58,9252.552499999902
17960,[2 1 0],424.59,9253.143099999901
17961,[2 0 0],424.64,9251.7526999999
17962,[1 2 1],424.62,9248.872699999902
17963,[1 2 0],424.56,9249.522699999901
17964,[1 0 1],424.59,9249.1976999999
17965,[1 1 1],424.53,9248.872699999902
17966,[2 2 1],424.53,9247.5726999999
17967,[2 0 0],424.55,9245.9476999999
17968,[2 0 2],424.62,9244.9726999999
17969,[2 2 0],424.62,9244.9726999999
17970,[0 1 2],424.52,9244.9726999999
17971,[0 0 2],424.55,9251.872699999902
17972,[1 2 2],424.52,9263.602699999901
17973,[1 1 1],424.57,9263.602699999901
17974,[2 0 2],424.57,9264.6726999999
17975,[1 2 2],424.69,9264.6726999999
17976,[2 1 1],424.73,9267.1926999999
17977,[1 1 2],424.73,9266.7326999999
17978,[0 2 0],424.77,9260.2926999999
17979,[2 2 1],424.77,9260.2926999999
17980,[2 1 0],424.71,9257.6926999999
17981,[1 0 1],424.74,9259.6426999999
17982,[1 0 0],424.66,9258.3426999999
17983,[0 0 1],424.76,9259.3176999999
17984,[2 2 2],424.71,9265.4276999999
17985,[1 1 2],424.7,9265.4276999999
17986,[0 0 2],424.6,9265.2176999999
17987,[0 0 1],424.66,9263.1176999999
17988,[2 0 0],424.52,9264.3776999999
17989,[1 2 1],424.55,9264.317699999901
17990,[2 2 2],424.53,9264.967699999903
17991,[0 0 2],424.53,9264.967699999903
17992,[2 2 0],424.6,9264.967699999903
17993,[1 2 1],424.68,9264.967699999903
17994,[1 2 2],424.62,9266.667499999903
17995,[0 2 2],424.56,9265.407499999903
17996,[1 0 1],424.57,9264.147499999903
17997,[1 0 2],424.53,9264.677499999902
17998,[0 1 0],424.61,9263.837499999901
17999,[0 2 0],424.62,9265.517499999902
18000,[1 0 0],424.65,9265.727499999903
18001,[0 1 0],424.62,9266.357499999902
18002,[0 1 0],424.68,9265.727499999903
18003,[1 2 0],424.65,9266.987499999903
18004,[2 2 1],424.62,9266.357499999902
18005,[1 0 0],424.69,9274.807499999903
18006,[2 0 2],424.69,9274.157499999901
18007,[0 0 1],424.63,9274.157499999901
18008,[0 0 0],424.67,9268.397499999903
18009,[1 0 0],424.7,9274.157499999901
18010,[1 1 2],424.7,9270.957499999902
18011,[0 2 2],424.69,9270.957499999902
18012,[2 1 1],424.73,9270.957499999902
18013,[0 2 1],424.71,9271.087499999901
18014,[0 2 1],424.7,9261.987499999901
18015,[2 1 2],424.8,9260.687499999902
18016,[0 2 2],424.8,9260.687499999902
18017,[1 1 2],424.83,9260.687499999902
18018,[2 1 2],424.73,9261.317499999901
18019,[2 1 1],424.93,9264.7674999999
18020,[1 0 1],424.87,9263.737499999901
18021,[1 0 1],424.87,9262.647499999899
18022,[2 0 2],424.8,9265.127499999899
18023,[2 0 0],424.8,9263.057499999899
18024,[1 0 1],424.8,9258.9174999999
18025,[1 0 0],424.87,9258.0074999999
18026,[0 1 1],424.86,9261.047499999899
18027,[1 2 1],424.9,9271.0674999999
18028,[1 1 0],424.88,9272.367499999897
18029,[2 0 0],424.88,9268.467499999899
18030,[2 1 0],424.82,9262.617499999898
18031,[0 2 1],424.78,9259.367499999898
18032,[2 0 0],424.88,9260.017499999898
18033,[1 2 2],424.88,9255.467499999897
18034,[0 0 0],424.81,9255.467499999897
18035,[1 0 0],424.75,9255.467499999897
18036,[1 1 0],424.73,9254.207499999897
18037,[1 1 2],424.74,9253.787499999897
18038,[0 1 0],424.73,9253.997499999898
18039,[0 2 0],424.9,9253.787499999897
